name,country,date,review_score,review_header,review_body
A. M.,LT,"Updated Sep 14, 2020",1,Terrible customer support & Bad service. Execs don't give a damn. No one cares. Never again!,"Terrible customer support. Rude, with lack of understanding plain English, not able to solve a simple problem. They removed my account with no questions asked, didn’t provide any communication confirmation with the bank, and accused me of the chargeback I didn't do. PS (As a follow-up for funny Scaleway response below): Of course I opened 3 tickets, I contacted several decision-makers via LinkedIn. The current status: the problem is NOT solved. No one is going to solve the problem. No one cares. It's MUCH worse than 1 star. Too bad I can't put minus 5 stars. > We want to understand and need more information. Really? Ticket numbers: #PWQC-6622-EGEJ, #EVOC-5306-MNAJ, #JVMU-7857-QMQA UPDATE (Sep 14, 2020): Another ticket created, another week wasted, the problem is not solved. The ticket is not escalated to any decision-maker despite all my request. QOTD"
Vlii,DE,"Updated Jul 14, 2020",1,Bad support!,"Ticket XSGP-5651-PKJP or 166615 1) Within the first day of using scaleway services I received a message: ""Send us your ID card and tell us what are you using our services for"". I answered the question and said that I don't have the ID card thing. 2) Then they kept insisting that I send them an ID card or the both sides of my passport (which is nonsense) or validate my account with a phone call. They said that they had indicated in the first message that they noticed an inconsistency in my account details (but actually they did not indicate such information in the first message). From that point I've got trust issues with this ""Trust & Safety team"". 3) There is an option to ""report to a manager"". I thought that would be necessary to involve a manager for clarifications. I sent my complaint about their questionable message that I had reasons to consider a scam. 4) Three days later I received a clear attempt to intimidate: ""We kindly remind you that any services on your account will be removed and deleted within 24 hours if we do not receive the required information from you"". ""As indicated in the previous ticket ,your account, as well as all related services, have been temporarily locked for security reasons"" - that's such a lie. I don't know what do they mean by the ""as indicated in the previous ticket"" because never have I been warned that my account was going to get limited and deleted soon after. The list of requirements has grown: still an ID card or two sides of a passport, a phone number, a login and the ticket number. 5) I haven't received anything from a manager I reported to whom. Basically... you can't treat your new customers as random scammers, demand sensitive personal info with such urgency, ignore your customers, explain nothing, say ""as we indicated"" when you didn't indicate anything and be inconsistent or you'll be bad and not trustworthy. Very unpleasant experience."
Eve,SE,"Jun 21, 2020",1,Useless support with regard to helping…,Useless support with regard to helping with problems of their organization system.
Blue Amy,SE,"Jun 15, 2020",1,scaleway.com is a Spammers nest…,"scaleway.com is a favourite amongst the Phishers/Spammers! It's a Spammers nest and they do absolutely nothing to stop it, when contacting them..!"
Slavic Dragovtev,RO,"May 27, 2020",4,"Good price, good specs, occasional hiccups.","I haven't had any major issue with any of their servers. Several years since using different (low to medium sized) servers. Sometimes supervisors crash, requiring a support ticket for the to restart, but I wouldn't call this a deal breaker, at least in my case."
Michel Tomas,FR,"May 13, 2020",2,"Tried really hard, but I'm done now…","Tried to stick with Scaleway for more than a year now. Finally, I had to migrate my biggest client from Online (which is now part of Scaleway) and Scaleway to another provider: - customer service didn't match production expectations - Kapsule (managed Kubernetes) SLA is far from the 99.95% announced - couldn't write to my production bucket for hours - internal Kapsule DNS timeouts 50% of the time - no ReadWriteMany storage - Kapsule master is free but they charge the LoadBalancer (without announcing it upfront) - had hours of downtime when Kapsule went out of beta - MySQL managed DB clusters ""coming soon"" for months now - ...I could go on for hours So now after hours without being able to push Docker images to our registry - resulting in my team (+ clients) unable to deploy anything today - that's enough, I've tried really hard, but I'd rather pay a bit more (btw, not that cheap anymore) and get a better service with a provider that didn't build its solution too quick."
Fred,DE,"Apr 15, 2020",1,Be warned,"They force you to use a credit card, even if a valid SEPA mandate has been accepted. They ask for copies of ID documents, which is against the law in some countries. Massive lack of competence of the support. They force to do validation in phone calls, but can hardly speak english. Every support ticket needed a ping-pong with several re-iterations. They blocked my account short time after the registration because of ""security issues"". Their business practices seem very shady and it seems like scam. After having payed the final invoice, I deleted my account."
Alain Deléglise,FR,"Mar 5, 2020",5,Scaleway is great !,"Scaleway is one of the few hosting provider to really trust the market. It's David vs Goliath. There's some hiccups from time to time, but hey, that happens. Also, it's the only provider I know where you can actually talk with the people working there in slack. And no, I don't work at scaleway !"
Robbe Claessens,BE,"Mar 1, 2020",1,Worst customer service i ever…,Worst customer service i ever experienced... Never ever get your servers here!!!
Aneko Hoshi,TR,"Jan 8, 2020",1,Scam,"They are a scam, once I bought a server from here and they asked for verification documents and suspended my service, I didn't send them because it was stupid. But I checked my credit card invoices and I saw that they keep charging my card and I cannot able to delete my credit card details from their system nor close my account completely. I can't even create a ticket, they are complete scam stay away from this company"
علاء شرف,FR,"Updated Dec 30, 2019",5,Excellent services and i'm really 100%…,"Excellent services,it's been almost 3 years Now and i'm really 100% satisfy with Scaleway"
Thijs Dieltjens,NL,"Updated Dec 11, 2019",2,Unanounced 'maintenance' windows of…,"Unanounced 'maintenance' windows of unknown length make sure your VMs are unavailable more than their official SLA would. Other issues are frequent and downtime is to be expected. While their prices are low, their quality is too."
Graham C,GB,"Updated Dec 6, 2019",1,Horrible customer service,"Horrible customer service, they attempted to charge me for a service I’d cancelled received email confirmation for, then in support tickets told me this was correct. Email confirmation of my cancellation stated all servers would be switched off within 24hours, yet they billed me for a server running 4 days later. Avoid at all cost."
Raphaël Hérouart,DE,"Dec 5, 2019",1,Passeport and what else? Stay away from scaleway!,"For no good reason, asked to provide passeport/phoneNumber/... (within one hour!) because of ""suspicious activity"". Asking about which activity, they were ""not allowed"" to tell me! Meanwhile my account was suspended. These guys wanted me to send a copy of my passeport by email to complete stranger without providing me a reason? I am happy I did not yet have anything important there. I'll see with the competitors. --> Stay away from them!"
AltairiaNDracoN,RO,"Nov 28, 2019",5,Im into 2 years with them,"Im into 2 years with them, no problems, infrastructure is excellent. If any problems, i will update my rating"
Barend,NL,"Updated Jan 2, 2020",1,VERY bad support/service.,"I used to be a customer for about 2 years. The only reason i gave them 2 stars instead of 1 is because they have a dashboard with several usefull functions and flexibility. Price/specs wise i never complained, even though i've heard from many others that scaleway has (very) bad specs/cheap hardware. But as i never had any issues with it, i never bothered it. Support... VERY BAD. many people from the customer service doesn't take the time to actually read your ticket or give a good answer. It takes several times to 'ping-pong', untill you get a real answer instead of a no cheap half assed answer. They've recently changed their payment options(without notifying it's customers), which made it incompatible with mine payment options. When i tried to 'ping-pong' again. I get as answer ""Back up your files before we gonna delete your server"". As i have no way to pay the monthly bills anymore. I DO NOT RECOMMEND TO STAY AT SCALEWAY! EDIT: I have send the mail, 2 weeks later... still no reply. EDIT 2: Another 2 weeks passed(in total 4 weeks)... still NO REPLY."
Drew L,ZA,"Nov 6, 2019",1,Their customer support is SO BAD,"Their customer support is SO BAD. My trial got suspended, and after providing the documents they requested, I never got a response back. So I decided to move on and I never logged in again. Now 3 months later I received a $10 charge from Scaleway for I DON'T KNOW WHAT (why 3 months?). I had no active services with them. I communicate with them and their support had a bad attitude and failed to even acknowledge the unauthorized bill. They are a disgrace."
Ivan,GB,"Updated Jan 13, 2020",1,Not reccomend,"If something on their side breaks down, you will wait for an answer for more than 1 hour from support, my site has been dead for more than 5 hours, could not do anything for the client, even temporarily transfer data to another server, but it was more annoying how long they reacted for a critical problem, I do not advise you to contact them, there are many other more reliable providers My tickets numbers are ""IOZZ-7133-ZPET"" and ""QANM-6923-ZSFL"" in support Scaleway (to check information on my account)"
jb,NL,"Oct 16, 2019",2,Scaleway is a starting host,"Scaleway is a starting host. Not reliable, bad but fast support."
Michael I.,PL,"Oct 12, 2019",5,Quite impressed by their progression,"Quite impressed by their progression, I used their old instances in the past, got some issues at the time, now using their new offers (GP1) it's rock stable with a pretty good performance. They have also added a lot new managed services like DB and Kubernetes, looks like they are getting closer to have a large ecosystem at very competitive prices. I have been invited to test their new block storage (in beta), the performance is amazing"
Enzo Mallard,FR,"Sep 17, 2019",5,Better than Digital Ocean and most cloud companies,Fast and reactive support even for technical non-service support. Machines are pretty cheap and highly available. I recommend highly
ferdinando traversa,IT,"Sep 4, 2019",1,"No support, no data back.",Don’t buy from Scaleway! Scaleway support is the worst I have ever seen. It’s two days that I can’t understand why my server stop working and I can’t anymore ssh into it. I just want my data back but they’re linking kbs and commands and they doesn’t work to have my data back.
W D,RO,"Aug 9, 2019",2,The servers mostly work,"The servers mostly work, until they don't. Frequent downtimes for servers, and their basic systems often don't work for things like billing. Their customer support people don't know how their own website works, and when there is a problem with your account you will be told something like ""sorry there is nothing that can be done. you will need to create a new account"". Joke company, French-level customer service provided"
Efe,GB,"Jul 30, 2019",1,One of the worst cloud providers ever,"One of the worst cloud providers ever. I beg you not to use their service. I had countless problems but I'll write 2 of them as a summary. In my personal account I forget to update my credit card after it is stolen. Because of a 5€ of payment delayed 7-10 days, without any notice they DELETED the server and all data with it. No way to recover. I lost all my files, luckily %90 percent of it backed up but I still lost quite important data. I blamed myself for forgetting the credit card and not backing up data. In my company account we have a single dedicated server. One day the disk started giving errors and we opened a ticket telling them to fix it. They said they can not fix it without creating a new server. So we started migrating services but in the middle of transition the disk totally failed and not booted up again. Literally a disk in a cloud provider broke and we lost all of our data. The didn't help or showed us a way. They are just telling us that they can refund the last month's money. We are using it almost 2 years and that is the support they give. I know all of this is our fault for not backing up properly and you are right. But there is no way such things happen in other providers. I am using Azure, AWS and DigitalOcean almost 5 years now and didn't had anything like that."
Simone Orari Sballati Ziglioli,NZ,"Jul 24, 2019",1,I changed my credit card and forgot to…,"I changed my credit card and forgot to update the Scaleway account with the new one. So I missed two payments ($10 in total) and they put down my website. Fine, my mistake, I paid straight away and ask to restore everything as it was and... surprise... they delete completely everything, including all the emails!! Worst service ever, avoid those guys"
Satoshi Nakamoto,CH,"Updated May 27, 2019",1,Typical French support (Mafia update),"Ok, I know they are French, so I get that there is no support on weekends. Fine. But during the work day, it takes them 8 hours to reply to a simple question and then at 18:00 they are again off to drinking wine or whatever it is that they do... And they charge by the hour btw. Not recommended. EDIT: After this initial review things went south really quickly. My account was deactivated because they had some system error which led them to believe my account was not verified (even though it was). At this point I grew tired, closed my account and left. Then they write me an e-mail saying that if I don't come back (!) and close my machine (which was inaccessible bcs my account was deactivated by them) they will charge my credit card for the time the machine was on. I told them I will file a fraud complaint via my bank and they decided to leave me alone :)"
F Rhm,ID,"Updated Apr 25, 2019",1,very bad (hidden fees),"very bad, avoid scaleway = avoid hidden fees"
Paul Gordon,GB,"Mar 24, 2019",1,Stay clear of these guys,"Stay clear of these guys. Illegal of the highest order. The T&C's are designed to only benefit them and no one else. When you question them, they ignore you. There are many other providers out there who operate within the law."
Niall Deakin,GB,"Feb 11, 2019",1,Just avoid them completely.,"Just avoid them completely. They will charge you more than double than their advertised pricing, and blame you for it. Even when you delete your account, they continue to charge you. The customer service is terrible, and simply come back with ""sucks to be you"""
Mario,AT,"Feb 4, 2019",1,scaleway - not to recommend for critical infrastructure,"I usually don't write such reviews, but this lack of service is outstanding. one of our machines is down since more than 20 days, and support has not yet found a solution or can even tell when machine will be available agein."
Cihan Eken,FR,"Feb 4, 2019",1,My account is closed,"My account is closed, but the charge in the billing section continues to increase. Why is that? There is no machine but the cost is increasing."
Yona Kretsch,DE,"Jan 31, 2019",1,Worst hoster I've ever tested,Worst hoster I've ever tested. Network is really bad. Pricing is some sort of scammy. Restarting takes several days and the support wont help at all
Dennis Rech,DE,"Jan 29, 2019",2,Not as good as expected,"I ran several servers over the past few years at scaleway. Unfortunately I came across many thing which made me kind of disappointed: - System has often problems while booting from boot script - No Quota possible of root fs (nbd) - After upgrade to a newer dist, kernel modules are broken and cannot be fixed (iptables etc. not working, support does not provide help) - Switching off and on can take HOURS due to archiving of nbd disks - complicated billing: if you run a resource a specific amount of time, the billing stops normally at the ""upper limit"". But if you experience hardware problems and have to shut off your system and reboot it, you will get a different hardware which is considered as new resource and the billing starts from the beginning and is not ""capped"" anymore. So the price is ok but all the issues I had made me choose a different hosting provider."
Sven Neumann,DE,"Jan 25, 2019",1,Stay away from Scaleway,"Stay away from Scaleway, at all costs. They praise themselves as disruptive, and this is absolutely true, but in the worst way possible, more like destructive, because they will destroy you and your service if you trust in them. Their support is not answer / helping , instead they just answer with default prewritten answers. Their network is overloaded most of the time, which leads to very very poor network performance on your server (sometimes less than 10mbit/s in up and download) Their technology seems to be some sort of rejected hardware / throw outs, which nobody else wanted to have. They crash almost everyday. Additionally the software they use is super buggy, the online console is not working, servers wont turn on for days, mounted drives are dismounted and cannot be remounted and several other issues. In conclusions, do not consider using scaleway at any cost, they appear to be super cheap, but what's it worth when your service is not reliable? Don't go there."
umi umi,NL,"Jan 15, 2019",1,They don't return the payment log at…,They don't return the payment log at card registration to the card company. Payment system is very weak and dangerous.
Amr,EG,"Jan 12, 2019",1,Avoid those scammer at all cost,"Avoid those scammer at all cost, they have charged my card twice while i canceled the server after the first day, but they keep charging for nothing!"
Алексей Марашов,RU,"Oct 11, 2018",1,Don't give credit card info,"I gave them my credit card info for the first time - and they stealed 2€. I decided that it's a payment for checking my card, and that it will be returned. But I mistaken - they didn't return me money! I thing it's unacceptable towards clients. Don't deal with this hosting."
Onder OZCAN,GB,"Oct 10, 2018",1,Scaleway could be seen as cheap and…,"Scaleway could be seen as cheap and competitive but when you are starting to use their services, you can understand how they treat to the customers like a useless and gives 0 support when something gets serious. They recently suspended my droplet regarding billing payment failure (Which charged 8 days ago and I don't have any overdue payment) during the busy hour. When I opened the ticket to customer support, they replied me that It could happen when the new invoice is creating as a draft. And I was pretty sure, they have a system failure and that's why they locked my server during the busy hour but they never accept any mistake which has done from their side. Because I don't feel safe on Scaleway anymore, I am switching to Amazon today."
Byron Branfield,GB,"Oct 3, 2018",1,"Unauthorised charges, AVOID","So I signed up with these people to test out their platform, I ended up going with another solution. I had fired up an instance and then after testing and realizing it was not a good fit, I shut down all services. I then noticed that my card was being charged from Scaleway, I double checked no services were running. On contacting support, I was informed that I had an active IP address and that was the result of the billing, I have also checked the back end and there is no way to turn it off or unassign or anything. It is outright theft, really. I would AVOID at all costs and if you do try them, delete your account after you realize they suck."
Adrian “aidyMatic!” Porter,GB,"Aug 22, 2018",4,This company seems to get bad press,"This company seems to get bad press, they offer virtual servers quite cheaply. The servers can work well and my initial server at £2.99 a month has run faultless for a year. I'm setting up another site that needs lots of room, as the faq is a little sparse I had to buy a bigger server. Setup was flawless, I do have a slight problem with email but it's working as expected. I really like it. Basically I have written to OS Setup instructions in a note pad, and backed up the actual site to my pc. So if it goes down I can setup a replacement in under 30 minutes!"
Joshua Moore,US,"Aug 19, 2018",1,STOLE MONEY. LOST BIZ DATA. NO REFUNDS,"DO NOT USE THIS COMPANY. FBI & IC3 COMPLAINT. STEALING MONEY. I PAID FOR A FULL MONTH UP FRONT. HE TRIED TO CHARGE MY CREDIT CARD AGAIN 15 DAYS LATER, THEN 7+ DAYS BEFORE MY FULL MONTH WAS UP. HE SUSPENDED MY VM HOST BECAUSE I DIDN'T PAY NEXT MONTH ON NO CONTRACT. LOST BIZ DATA!"
Ian,GB,"Aug 14, 2018",1,False hopes!,Their system allowed me to create a server with addons that don't even work with it. Without these addons the server was no use to me. Upon questioning this they came up with an excuse and no apology. I asked to close my account as it was miss-sold to me and they can't because there is an outstanding invoice. How much is that invoice for? 6p They aren't even willing to save some face over the sum of 6p. Says everything you need to know about a company!
Adrian Toth,HU,"Aug 11, 2018",5,Excellent price/value ratio!,
Sven Neumann,DE,"Aug 3, 2018",1,the worst experience I ever had with a hosting company. ever.,"the worst experience I ever had with a hosting company. It's true what they say, you get what you pay for. Failing hardware over and over again. Huge fail in consistency. messy network and still very bad support. Service has not imporved, yet it became worse. Stay away."
Gunther Schadow,BR,"Jul 20, 2018",1,"Cool technology HORRIBLY executed, RUN AWAY!","I have been with Scaleway for a few years. Initially I was lured by what seemed like really cool technology and low pricing for large amount of SSD storage. That was good. Unfortunately this company is an example how great technology can be so incredibly badly executed that the entire company is useless and will probably be run into oblivion soon. I have stuck around with them for too long, because I was so charmed by their technology. So my last words here on them really mean something. There are 3 deal breaker problems. 1. You can ABSOLUTELY NOT run a production system on them, because if you need to reboot, you will be out for hours, in which time your data will be backed up over the network and your physical machine released. Then to get back online, the same process runs in reverse. This can take many hours. IMPOSSIBLE to run anything critical under such conditions. 1.b. The initial boot process is flaky, as the disk units might not be ready in time for booting, so you might have to re-boot several times to get your disk volumes online. 2. Service is horrible. I was stuck for months with some silly outbound firewall blocking egress connections. Many times rebooting (see above) and totally inadequate service to try to resolve it. For the most time I paid this service and was unable to actually use it. Well, I thought at least I had one extra place where I had a backup of massive amount of critical data ... well until ... 3. In the last 3 months I had a billing problem with my credit card that had been re-issued but I did not physically have it to be able to update it. Still only in June I got an email from them, warning me of a charging problem that very first time in June 2018. They threatened that if I would not resolve this in seven (7) days, they would delete all my data. And that is what they did. 3.b. when I came back with the credit card update in July, I paid my back invoices, only to find out that indeed my data was gone. If I had known they had deleted my data, I would not have paid. This is ridiculous. So you can see, Scaleway is a technically cool idea, executed so impossibly bad that the only way for them to go is into the dustbin of history. Very sad for the technology. For the company, I am so angry with them that I am not sad at all."
JJ,GB,"Updated Nov 3, 2018",1,A reboot lost me access to all my data. (twice cause I am a glutton for punishment),"--- Updated 02/11/2018 Just keeps getting better..... today I get the following two emails, notice the times: 16.20 - ""Scaleway account locked due to suspicious activity"" 17.00 - ""Suspension of service"" The second email was because I'd not replied to the first. I panic. Must be serious if they are suspending my account for taking 40mins to respond to their email. I start emailing them - has my account been hacked? Nope..... it's a billing issue. Yup. I ran out of a meeting to deal with this and it's a billing issue. Seems we still owe money following shutting down our last server and leaving them. See the below for the tale of woe that led up to this. Honestly, I can't describe just how amateurish this company is. --- Updated - 25/09/2018 -- Had to reboot again... guess what.... PXE-E32: TFTP open timeout PXE-M0F: Exiting Intel Boot Agent. Yup... server wouldn't reboot. Honestly you can't make this up. 200+ Gb of test data, again held hostage. Down for 12 hours before eventually it managed to boot - all the time me sitting there clicking on ""Reboot""... waiting.... failed.... try again. To add insult in injury we've been overcharged by 54% for months (we never noticed) and frankly support are directly answering our questions about certain 'addtional' items on our bill. Not fit for purpose - avoid at all costs. ---- Original ---- A reboot lost me access to all my data. To upgrade the space on your server you need to shutdown, add more storage and restart. Unfortunately when you shutdown, Scaleway backs up all your storage to the 'cloud' and then releases the hardware you are running on. The backup takes an hour, during which, if Scaleway is short on servers they release your hardware to the next customer. By the time your backup is complete, you add the new storage and restart there might be no hardware available to assign to your server. And well, then you're basically stuffed. You cannot restart your server until Scaleway make more hardware available or some other customer is unfortunate enough to reboot and you 'steal' their hardware. But, unbelievably, this is by design. So much so they made an FAQ!!!! (unfortunately Trustpilot don't allow links, but go and search for ""Why is my server not starting?""!) So now, according to their 'support' I just need to wait until hardware is available to get access back to my data. The fact that they can think this is even remotely acceptable solution tells you all you need to know about Scaleway. Do yourself a favour and use a more robust company."
Luke Epp,US,"Apr 18, 2018",1,This company is a scam,"This company is a scam. They will refuse to remove your credit card from your account, refuse to cancel your services, and refuse to refund you for any charges in the past. I had to cancel my credit card to stop these charges and am currently working with my legal team to try to sue and recover some of my money but, since they are based in Paris and I am in the US, it seems as if it may not be worth the costs of an international case. DO NOT USE THIS SERVICE. The prices are attractive because they will refuse to turn those prices off when you realize that the servers are built on some of the worst, most failure prone architecture around. Furthermore, the support agents are rude and condescending."
Wei Zhang,GB,"Apr 16, 2018",1,Avoid them,"Avoid them, you will lost all your data without any recovery. 1. You can not make snapshot while the server is running, which means you have to turn off your server to make a snapshot backup 2. You can not make snapshot automatically, you have to login to the control panel to do it. 3. If they experience a hardware failure, such as hard drive failure, there is no way to recover your data from them, if you don't have a recent backup, your website is gone completely If you have plenty of time to spend and can afford unexpected data lose, you can still use them, but I would recommend anyone who have a serious business running to avoid them."
Jonathan E,SE,"Feb 10, 2018",1,Terrible support and terrible service,"Terrible support and terrible service, encountered so many problems with hosting my VPS on here."
Torben Rudgaard,TH,"Jan 2, 2018",1,Do NOT give them your credit card information!!,"Once you sign up to their ""Try a month"" campaign, they will just keep billing you, and even when you delete your server, IP number and everything they will STILL KEEP BILLING YOU, refusing to remove your credit card from their system. So be VERY CAREFUL before you commit your credit card information to this scam company!!"
Fabien LEGE,FR,"Updated May 3, 2018",1,Bad service and innexistant support,"Good service when it work. but when it doesn't work, it's a real nightmare !!! More than 30 hours of outage in 4 days. VPS completely innaccessible even via Scaleway console. and no response from support. No phone number to ask informations. I recomand avoiding Scaleway !"
